id	code	name	type	descp	record_time
3341	2428	云南锗业	1		2015-11-15 19:57:33
3342	2427	尤夫股份	1		2015-11-15 19:57:33
3343	2426	胜利精密	1		2015-11-15 19:57:33
3344	2425	凯撒股份	1		2015-11-15 19:57:33
3345	2424	贵州百灵	1		2015-11-15 19:57:33
3346	2423	中原特钢	1		2015-11-15 19:57:33
3347	2422	科伦药业	1		2015-11-15 19:57:33
3348	2421	达实智能	1		2015-11-15 19:57:33
3349	2420	毅昌股份	1		2015-11-15 19:57:33
3350	2419	天虹商场	1		2015-11-15 19:57:33
3351	2418	康盛股份	1		2015-11-15 19:57:33
3352	2417	三元达	1		2015-11-15 19:57:33
3353	2416	爱施德	1		2015-11-15 19:57:33
3354	2415	海康威视	1		2015-11-15 19:57:33
3355	2414	高德红外	1		2015-11-15 19:57:33
3356	2413	常发股份	1		2015-11-15 19:57:33
3357	2412	汉森制药	1		2015-11-15 19:57:33
3358	2411	九九久	1		2015-11-15 19:57:33
3359	2410	广联达	1		2015-11-15 19:57:33
3360	2409	雅克科技	1		2015-11-15 19:57:33
3361	2408	齐翔腾达	1		2015-11-15 19:57:33
3362	2407	多氟多	1		2015-11-15 19:57:33
3363	2406	远东传动	1		2015-11-15 19:57:33
3364	2405	四维图新	1		2015-11-15 19:57:33
3365	2404	嘉欣丝绸	1		2015-11-15 19:57:33
3366	2403	爱仕达	1		2015-11-15 19:57:33
3367	2402	和而泰	1		2015-11-15 19:57:33
3368	2401	中海科技	1		2015-11-15 19:57:33
3369	2400	省广股份	1		2015-11-15 19:57:33
3370	2399	海普瑞	1		2015-11-15 19:57:33
3371	2398	建研集团	1		2015-11-15 19:57:33
3372	2397	梦洁家纺	1		2015-11-15 19:57:33
3373	2396	星网锐捷	1		2015-11-15 19:57:33
3374	2395	双象股份	1		2015-11-15 19:57:33
3375	2394	联发股份	1		2015-11-15 19:57:33
3376	2393	力生制药	1		2015-11-15 19:57:33
3377	2392	北京利尔	1		2015-11-15 19:57:33
3378	2391	长青股份	1		2015-11-15 19:57:33
3379	2390	信邦制药	1		2015-11-15 19:57:33
3380	2389	南洋科技	1		2015-11-15 19:57:33
3381	2388	新亚制程	1		2015-11-15 19:57:33
3382	2387	黑牛食品	1		2015-11-15 19:57:33
3383	2386	天原集团	1		2015-11-15 19:57:33
3384	2385	大北农	1		2015-11-15 19:57:33
3385	2384	东山精密	1		2015-11-15 19:57:33
3386	2383	合众思壮	1		2015-11-15 19:57:33
3387	2382	蓝帆医疗	1		2015-11-15 19:57:33
3388	2381	双箭股份	1		2015-11-15 19:57:33
3389	2380	科远股份	1		2015-11-15 19:57:33
3390	2379	鲁丰环保	1		2015-11-15 19:57:33
3391	2378	章源钨业	1		2015-11-15 19:57:33
3392	2377	国创高新	1		2015-11-15 19:57:33
3393	2376	新北洋	1		2015-11-15 19:57:33
3394	2375	亚厦股份	1		2015-11-15 19:57:33
3395	2374	丽鹏股份	1		2015-11-15 19:57:33
3396	2373	千方科技	1		2015-11-15 19:57:33
3397	2372	伟星新材	1		2015-11-15 19:57:33
3398	2371	七星电子	1		2015-11-15 19:57:33
3399	2370	亚太药业	1		2015-11-15 19:57:33
3400	2369	卓翼科技	1		2015-11-15 19:57:33
3401	2368	太极股份	1		2015-11-15 19:57:33
3402	2367	康力电梯	1		2015-11-15 19:57:33
3403	2366	丹甫股份	1		2015-11-15 19:57:33
3404	2365	永安药业	1		2015-11-15 19:57:33
3405	2364	中恒电气	1		2015-11-15 19:57:33
3406	2363	隆基机械	1		2015-11-15 19:57:33
3407	2362	汉王科技	1		2015-11-15 19:57:33
3408	2361	神剑股份	1		2015-11-15 19:57:33
3409	2360	同德化工	1		2015-11-15 19:57:33
3410	2359	齐星铁塔	1		2015-11-15 19:57:33
3411	2358	森源电气	1		2015-11-15 19:57:33
3412	2357	富临运业	1		2015-11-15 19:57:33
3413	2356	浩宁达	1		2015-11-15 19:57:33
3414	2355	兴民钢圈	1		2015-11-15 19:57:33
3415	2354	科冕木业	1		2015-11-15 19:57:33
3416	2353	杰瑞股份	1		2015-11-15 19:57:33
3417	2352	鼎泰新材	1		2015-11-15 19:57:33
3418	2351	漫步者	1		2015-11-15 19:57:33
3419	2350	北京科锐	1		2015-11-15 19:57:33
3420	2349	精华制药	1		2015-11-15 19:57:33
3421	2348	高乐股份	1		2015-11-15 19:57:33
3422	2347	泰尔重工	1		2015-11-15 19:57:33
3423	2346	柘中建设	1		2015-11-15 19:57:33
3424	2345	潮宏基	1		2015-11-15 19:57:33
3425	2344	海宁皮城	1		2015-11-15 19:57:33
3426	2343	禾欣股份	1		2015-11-15 19:57:33
3427	2342	巨力索具	1		2015-11-15 19:57:33
3428	2341	新纶科技	1		2015-11-15 19:57:33
3429	2340	格林美	1		2015-11-15 19:57:33
3430	2339	积成电子	1		2015-11-15 19:57:33
3431	2338	奥普光电	1		2015-11-15 19:57:33
3432	2337	赛象科技	1		2015-11-15 19:57:33
3433	2336	人人乐	1		2015-11-15 19:57:33
3434	2335	科华恒盛	1		2015-11-15 19:57:33
3435	2334	英威腾	1		2015-11-15 19:57:33
3436	2333	罗普斯金	1		2015-11-15 19:57:33
3437	2332	仙琚制药	1		2015-11-15 19:57:33
3438	2331	皖通科技	1		2015-11-15 19:57:33
3439	2330	得利斯	1		2015-11-15 19:57:33
3440	2329	皇氏集团	1		2015-11-15 19:57:33
3441	2328	新朋股份	1		2015-11-15 19:57:33
3442	2327	富安娜	1		2015-11-15 19:57:33
3443	2326	永太科技	1		2015-11-15 19:57:33
3444	2325	洪涛股份	1		2015-11-15 19:57:33
3445	2324	普利特	1		2015-11-15 19:57:33
3446	2323	中联电气	1		2015-11-15 19:57:33
3447	2322	理工监测	1		2015-11-15 19:57:33
3448	2321	华英农业	1		2015-11-15 19:57:33
3449	2320	海峡股份	1		2015-11-15 19:57:33
3450	2319	乐通股份	1		2015-11-15 19:57:33
3451	2318	久立特材	1		2015-11-15 19:57:33
3452	2317	众生药业	1		2015-11-15 19:57:33
3453	2316	键桥通讯	1		2015-11-15 19:57:33
3454	2315	焦点科技	1		2015-11-15 19:57:33
3455	2314	雅致股份	1		2015-11-15 19:57:33
3456	2313	日海通讯	1		2015-11-15 19:57:33
3457	2312	三泰电子	1		2015-11-15 19:57:33
3458	2311	海大集团	1		2015-11-15 19:57:33
3459	2310	东方园林	1		2015-11-15 19:57:33
3460	2309	中利科技	1		2015-11-15 19:57:33
3461	2308	威创股份	1		2015-11-15 19:57:33
3462	2307	北新路桥	1		2015-11-15 19:57:33
3463	2306	中科云网	1		2015-11-15 19:57:33
3464	2305	南国置业	1		2015-11-15 19:57:33
3465	2304	洋河股份	1		2015-11-15 19:57:33
3466	2303	美盈森	1		2015-11-15 19:57:33
3467	2302	西部建设	1		2015-11-15 19:57:33
3468	2301	齐心集团	1		2015-11-15 19:57:33
3469	2300	太阳电缆	1		2015-11-15 19:57:33
3470	2299	圣农发展	1		2015-11-15 19:57:33
3471	2298	鑫龙电器	1		2015-11-15 19:57:33
3472	2297	博云新材	1		2015-11-15 19:57:33
3473	2296	辉煌科技	1		2015-11-15 19:57:33
3474	2295	精艺股份	1		2015-11-15 19:57:33
3475	2294	信立泰	1		2015-11-15 19:57:33
3476	2293	罗莱家纺	1		2015-11-15 19:57:33
3477	2292	奥飞动漫	1		2015-11-15 19:57:33
3478	2291	星期六	1		2015-11-15 19:57:33
3479	2290	禾盛新材	1		2015-11-15 19:57:33
3480	2289	宇顺电子	1		2015-11-15 19:57:33
3481	2288	超华科技	1		2015-11-15 19:57:33
3482	2287	奇正藏药	1		2015-11-15 19:57:33
3483	2286	保龄宝	1		2015-11-15 19:57:33
3484	2285	世联行	1		2015-11-15 19:57:33
3485	2284	亚太股份	1		2015-11-15 19:57:33
3486	2283	天润曲轴	1		2015-11-15 19:57:33
3487	2282	博深工具	1		2015-11-15 19:57:33
3488	2281	光迅科技	1		2015-11-15 19:57:33
3489	2280	新世纪	1		2015-11-15 19:57:33
3490	2279	久其软件	1		2015-11-15 19:57:33
3491	2278	神开股份	1		2015-11-15 19:57:33
3492	2277	友阿股份	1		2015-11-15 19:57:33
3493	2276	万马股份	1		2015-11-15 19:57:33
3494	2275	桂林三金	1		2015-11-15 19:57:33
3495	2274	华昌化工	1		2015-11-15 19:57:33
3496	2273	水晶光电	1		2015-11-15 19:57:33
3497	2272	川润股份	1		2015-11-15 19:57:33
3498	2271	东方雨虹	1		2015-11-15 19:57:33
3499	2270	法因数控	1		2015-11-15 19:57:33
3500	2269	美邦服饰	1		2015-11-15 19:57:33
3501	2268	卫士通	1		2015-11-15 19:57:33
3502	2267	陕天然气	1		2015-11-15 19:57:33
3503	2266	浙富控股	1		2015-11-15 19:57:33
3504	2265	西仪股份	1		2015-11-15 19:57:33
3505	2264	新华都	1		2015-11-15 19:57:33
3506	2263	大东南	1		2015-11-15 19:57:33
3507	2262	恩华药业	1		2015-11-15 19:57:33
3508	2261	拓维信息	1		2015-11-15 19:57:33
3509	2260	伊立浦	1		2015-11-15 19:57:33
3510	2259	升达林业	1		2015-11-15 19:57:33
3511	2258	利尔化学	1		2015-11-15 19:57:33
3512	2256	彩虹精化	1		2015-11-15 19:57:33
3513	2255	海陆重工	1		2015-11-15 19:57:33
3514	2254	泰和新材	1		2015-11-15 19:57:33
3515	2253	川大智胜	1		2015-11-15 19:57:33
3516	2252	上海莱士	1		2015-11-15 19:57:33
3517	2251	步步高	1		2015-11-15 19:57:33
3518	2250	联化科技	1		2015-11-15 19:57:33
3519	2249	大洋电机	1		2015-11-15 19:57:33
3520	2248	东数	1		2015-11-15 19:57:33
3521	2247	帝龙新材	1		2015-11-15 19:57:33
3522	2246	北化股份	1		2015-11-15 19:57:33
3523	2245	澳洋顺昌	1		2015-11-15 19:57:33
3524	2244	滨江集团	1		2015-11-15 19:57:33
3525	2243	通产丽星	1		2015-11-15 19:57:33
3526	2242	九阳股份	1		2015-11-15 19:57:33
3527	2241	歌尔声学	1		2015-11-15 19:57:33
3528	2240	威华股份	1		2015-11-15 19:57:33
3529	2239	金飞达	1		2015-11-15 19:57:33
3530	2238	天威视讯	1		2015-11-15 19:57:33
3531	2237	恒邦股份	1		2015-11-15 19:57:33
3532	2236	大华股份	1		2015-11-15 19:57:33
3533	2235	安妮股份	1		2015-11-15 19:57:33
3534	2234	民和	1		2015-11-15 19:57:33
3535	2233	塔牌集团	1		2015-11-15 19:57:33
3536	2232	启明信息	1		2015-11-15 19:57:33
3537	2231	奥维通信	1		2015-11-15 19:57:33
3538	2230	科大讯飞	1		2015-11-15 19:57:33
3539	2229	鸿博股份	1		2015-11-15 19:57:33
3540	2228	合兴包装	1		2015-11-15 19:57:33
3541	2227	奥特迅	1		2015-11-15 19:57:33
3542	2226	江南化工	1		2015-11-15 19:57:33
3543	2225	濮耐股份	1		2015-11-15 19:57:33
3544	2224	三力士	1		2015-11-15 19:57:33
3545	2223	鱼跃医疗	1		2015-11-15 19:57:33
3546	2222	福晶科技	1		2015-11-15 19:57:33
3547	2221	东华能源	1		2015-11-15 19:57:33
3548	2220	天宝股份	1		2015-11-15 19:57:33
3549	2219	恒康医疗	1		2015-11-15 19:57:33
3550	2218	拓日新能	1		2015-11-15 19:57:33
3551	2217	合泰	1		2015-11-15 19:57:33
3552	2216	三全食品	1		2015-11-15 19:57:33
3553	2215	诺普信	1		2015-11-15 19:57:33
3554	2214	大立科技	1		2015-11-15 19:57:33
3555	2213	特尔佳	1		2015-11-15 19:57:33
3556	2212	南洋股份	1		2015-11-15 19:57:33
3557	2211	宏达新材	1		2015-11-15 19:57:33
3558	2210	飞马国际	1		2015-11-15 19:57:33
3559	2209	达意隆	1		2015-11-15 19:57:33
3560	2208	合肥城建	1		2015-11-15 19:57:33
3561	2207	准油股份	1		2015-11-15 19:57:33
3562	2206	海利得	1		2015-11-15 19:57:33
3563	2205	国统股份	1		2015-11-15 19:57:33
3564	2204	大连重工	1		2015-11-15 19:57:33
3565	2203	海亮股份	1		2015-11-15 19:57:33
3566	2202	金风科技	1		2015-11-15 19:57:33
3567	2201	九鼎新材	1		2015-11-15 19:57:33
3568	2200	云投生态	1		2015-11-15 19:57:33
3569	2199	东晶电子	1		2015-11-15 19:57:33
3570	2198	嘉应制药	1		2015-11-15 19:57:33
3571	2197	证通电子	1		2015-11-15 19:57:33
3572	2196	方正电机	1		2015-11-15 19:57:33
3573	2195	海隆软件	1		2015-11-15 19:57:33
3574	2194	武汉凡谷	1		2015-11-15 19:57:33
3575	2193	山东如意	1		2015-11-15 19:57:33
3576	2192	路翔股份	1		2015-11-15 19:57:33
3577	2191	劲嘉股份	1		2015-11-15 19:57:33
3578	2190	成飞集成	1		2015-11-15 19:57:33
3579	2189	利达光电	1		2015-11-15 19:57:33
3580	2188	新嘉联	1		2015-11-15 19:57:33
3581	2187	广百股份	1		2015-11-15 19:57:33
3582	2186	全聚德	1		2015-11-15 19:57:33
3583	2185	华天科技	1		2015-11-15 19:57:33
3584	2184	海得控制	1		2015-11-15 19:57:33
3585	2183	怡亚通	1		2015-11-15 19:57:33
3586	2182	云海金属	1		2015-11-15 19:57:33
3587	2181	粤传媒	1		2015-11-15 19:57:33
3588	2180	艾派克	1		2015-11-15 19:57:33
3589	2179	中航光电	1		2015-11-15 19:57:33
3590	2178	延华智能	1		2015-11-15 19:57:33
3591	2177	御银股份	1		2015-11-15 19:57:33
3592	2176	江特电机	1		2015-11-15 19:57:33
3593	2175	广陆数测	1		2015-11-15 19:57:33
3594	2174	游族网络	1		2015-11-15 19:57:33
3595	2173	千足珍珠	1		2015-11-15 19:57:33
3596	2172	澳洋科技	1		2015-11-15 19:57:33
3597	2171	精诚铜业	1		2015-11-15 19:57:33
3598	2170	芭田股份	1		2015-11-15 19:57:33
3599	2169	智光电气	1		2015-11-15 19:57:33
3600	2168	深圳惠程	1		2015-11-15 19:57:33
3601	2167	东方锆业	1		2015-11-15 19:57:33
3602	2166	莱茵生物	1		2015-11-15 19:57:33
3603	2165	红宝丽	1		2015-11-15 19:57:33
3604	2164	东力	1		2015-11-15 19:57:33
3605	2163	三鑫	1		2015-11-15 19:57:33
3606	2162	斯米克	1		2015-11-15 19:57:33
3607	2161	远望谷	1		2015-11-15 19:57:33
3608	2160	常铝	1		2015-11-15 19:57:33
3609	2159	三特索道	1		2015-11-15 19:57:33
3610	2158	汉钟精机	1		2015-11-15 19:57:33
3611	2157	正邦科技	1		2015-11-15 19:57:33
3612	2156	通富微电	1		2015-11-15 19:57:33
3613	2155	辰州矿业	1		2015-11-15 19:57:33
3614	2154	报喜鸟	1		2015-11-15 19:57:33
3615	2153	石基信息	1		2015-11-15 19:57:33
3616	2152	广电运通	1		2015-11-15 19:57:33
3617	2151	北斗星通	1		2015-11-15 19:57:33
3618	2150	通润装备	1		2015-11-15 19:57:33
3619	2149	西部材料	1		2015-11-15 19:57:33
3620	2148	北纬通信	1		2015-11-15 19:57:33
3621	2147	方圆支承	1		2015-11-15 19:57:33
3622	2146	荣盛发展	1		2015-11-15 19:57:33
3623	2145	中核钛白	1		2015-11-15 19:57:33
3624	2144	宏达高科	1		2015-11-15 19:57:33
3625	2143	高金食品	1		2015-11-15 19:57:33
3626	2142	宁波银行	1		2015-11-15 19:57:33
3627	2141	蓉胜超微	1		2015-11-15 19:57:33
3628	2140	东华科技	1		2015-11-15 19:57:33
3629	2139	拓邦股份	1		2015-11-15 19:57:33
3630	2138	顺络电子	1		2015-11-15 19:57:33
3631	2137	实益达	1		2015-11-15 19:57:33
3632	2136	安纳达	1		2015-11-15 19:57:33
3633	2135	东南网架	1		2015-11-15 19:57:33
3634	2134	普林	1		2015-11-15 19:57:33
3635	2133	广宇集团	1		2015-11-15 19:57:33
3636	2132	恒星科技	1		2015-11-15 19:57:33
3637	2131	利欧股份	1		2015-11-15 19:57:33
3638	2130	沃尔核材	1		2015-11-15 19:57:33
3639	2129	中环股份	1		2015-11-15 19:57:33
3640	2128	露天煤业	1		2015-11-15 19:57:33
3641	2127	新民	1		2015-11-15 19:57:33
3642	2126	银轮股份	1		2015-11-15 19:57:33
3643	2125	湘潭电化	1		2015-11-15 19:57:33
3644	2124	天邦股份	1		2015-11-15 19:57:33
3645	2123	荣信股份	1		2015-11-15 19:57:33
3646	2122	天马股份	1		2015-11-15 19:57:33
3647	2121	科陆电子	1		2015-11-15 19:57:33
3648	2120	新海股份	1		2015-11-15 19:57:33
3649	2119	康强电子	1		2015-11-15 19:57:33
3650	2118	紫鑫药业	1		2015-11-15 19:57:33
3651	2117	东港股份	1		2015-11-15 19:57:33
3652	2116	中国海诚	1		2015-11-15 19:57:33
3653	2115	三维通信	1		2015-11-15 19:57:33
3654	2114	罗平锌电	1		2015-11-15 19:57:33
3655	2113	天润控股	1		2015-11-15 19:57:33
3656	2112	三变科技	1		2015-11-15 19:57:33
3657	2111	威海广泰	1		2015-11-15 19:57:33
3658	2110	三钢闽光	1		2015-11-15 19:57:33
3659	2109	兴化股份	1		2015-11-15 19:57:33
3660	2108	沧州明珠	1		2015-11-15 19:57:33
3661	2107	沃华医药	1		2015-11-15 19:57:33
3662	2106	莱宝高科	1		2015-11-15 19:57:33
3663	2105	信隆实业	1		2015-11-15 19:57:33
3664	2104	恒宝股份	1		2015-11-15 19:57:33
3665	2103	广博股份	1		2015-11-15 19:57:33
3666	2102	冠福股份	1		2015-11-15 19:57:33
3667	2101	广东鸿图	1		2015-11-15 19:57:33
3668	2100	天康生物	1		2015-11-15 19:57:33
3669	2099	海翔药业	1		2015-11-15 19:57:33
3670	2098	浔兴股份	1		2015-11-15 19:57:33
3671	2097	山河智能	1		2015-11-15 19:57:33
3672	2096	南岭民爆	1		2015-11-15 19:57:33
3673	2095	生意宝	1		2015-11-15 19:57:33
3674	2094	青岛金王	1		2015-11-15 19:57:33
3675	2093	国脉科技	1		2015-11-15 19:57:33
3676	2092	中泰化学	1		2015-11-15 19:57:33
3677	2091	江苏国泰	1		2015-11-15 19:57:33
3678	2090	金智科技	1		2015-11-15 19:57:33
3679	2089	新海宜	1		2015-11-15 19:57:33
3680	2088	鲁阳股份	1		2015-11-15 19:57:33
3681	2087	新野纺织	1		2015-11-15 19:57:33
3682	2086	东方海洋	1		2015-11-15 19:57:33
3683	2085	万丰奥威	1		2015-11-15 19:57:33
3684	2084	海鸥卫浴	1		2015-11-15 19:57:33
3685	2083	孚日股份	1		2015-11-15 19:57:33
3686	2082	栋梁新材	1		2015-11-15 19:57:33
3687	2081	金螳螂	1		2015-11-15 19:57:33
3688	2080	中材科技	1		2015-11-15 19:57:33
3689	2079	苏州固锝	1		2015-11-15 19:57:33
3690	2078	太阳纸业	1		2015-11-15 19:57:33
3691	2077	大港股份	1		2015-11-15 19:57:33
3692	2076	雪莱特	1		2015-11-15 19:57:33
3693	2075	沙钢股份	1		2015-11-15 19:57:33
3694	2074	东源电器	1		2015-11-15 19:57:33
3695	2073	软控股份	1		2015-11-15 19:57:33
3696	2072	凯瑞德	1		2015-11-15 19:57:33
3697	2071	长城影视	1		2015-11-15 19:57:33
3698	2070	众和股份	1		2015-11-15 19:57:33
3699	2069	獐子岛	1		2015-11-15 19:57:33
3700	2068	黑猫股份	1		2015-11-15 19:57:33
3701	2067	景兴纸业	1		2015-11-15 19:57:33
3702	2066	瑞泰科技	1		2015-11-15 19:57:33
3703	2065	东华软件	1		2015-11-15 19:57:33
3704	2064	华峰氨纶	1		2015-11-15 19:57:33
3705	2063	远光软件	1		2015-11-15 19:57:33
3706	2062	宏润建设	1		2015-11-15 19:57:33
3707	2061	江山化工	1		2015-11-15 19:57:33
3708	2060	粤水电	1		2015-11-15 19:57:33
3709	2059	云南旅游	1		2015-11-15 19:57:33
3710	2058	威尔泰	1		2015-11-15 19:57:33
3711	2057	中钢天源	1		2015-11-15 19:57:33
3712	2056	横店东磁	1		2015-11-15 19:57:33
3713	2055	得润电子	1		2015-11-15 19:57:33
3714	2054	德美化工	1		2015-11-15 19:57:33
3715	2053	云南盐化	1		2015-11-15 19:57:33
3716	2052	同洲电子	1		2015-11-15 19:57:33
3717	2051	中工国际	1		2015-11-15 19:57:33
3718	2050	三花股份	1		2015-11-15 19:57:33
3719	2049	同方国芯	1		2015-11-15 19:57:33
3720	2048	宁波华翔	1		2015-11-15 19:57:33
3721	2047	宝鹰股份	1		2015-11-15 19:57:33
3722	2046	轴研科技	1		2015-11-15 19:57:33
3723	2045	国光电器	1		2015-11-15 19:57:33
3724	2044	江苏三友	1		2015-11-15 19:57:33
3725	2043	兔宝宝	1		2015-11-15 19:57:33
3726	2042	华孚色纺	1		2015-11-15 19:57:33
3727	2041	登海种业	1		2015-11-15 19:57:33
3728	2040	南京港	1		2015-11-15 19:57:33
3729	2039	黔源电力	1		2015-11-15 19:57:33
3730	2038	双鹭药业	1		2015-11-15 19:57:33
3731	2037	久联发展	1		2015-11-15 19:57:33
3732	2036	汉麻产业	1		2015-11-15 19:57:33
3733	2035	华帝股份	1		2015-11-15 19:57:33
3734	2034	美欣达	1		2015-11-15 19:57:33
3735	2033	丽江旅游	1		2015-11-15 19:57:33
3736	2032	苏泊尔	1		2015-11-15 19:57:33
3737	2031	巨轮股份	1		2015-11-15 19:57:33
3738	2030	达安基因	1		2015-11-15 19:57:33
3739	2029	七匹狼	1		2015-11-15 19:57:33
3740	2028	思源电气	1		2015-11-15 19:57:33
3741	2027	七喜控股	1		2015-11-15 19:57:33
3742	2026	山东威达	1		2015-11-15 19:57:33
3743	2025	航天电器	1		2015-11-15 19:57:33
3744	2024	苏宁云商	1		2015-11-15 19:57:33
3745	2023	海特高新	1		2015-11-15 19:57:33
3746	2022	科华生物	1		2015-11-15 19:57:33
3747	2021	中捷资源	1		2015-11-15 19:57:33
3748	2020	京新药业	1		2015-11-15 19:57:33
3749	2019	亿帆鑫富	1		2015-11-15 19:57:33
3750	2018	华信国际	1		2015-11-15 19:57:33
3751	2017	东信和平	1		2015-11-15 19:57:33
3752	2016	世荣兆业	1		2015-11-15 19:57:33
3753	2015	霞客	1		2015-11-15 19:57:33
3754	2014	永新股份	1		2015-11-15 19:57:33
3755	2013	中航机电	1		2015-11-15 19:57:33
3756	2012	凯恩股份	1		2015-11-15 19:57:33
3757	2011	盾安环境	1		2015-11-15 19:57:33
3758	2010	传化股份	1		2015-11-15 19:57:33
3759	2009	天奇股份	1		2015-11-15 19:57:33
3760	2008	大族激光	1		2015-11-15 19:57:33
3761	2007	华兰生物	1		2015-11-15 19:57:33
3762	2006	精功	1		2015-11-15 19:57:33
3763	2005	德豪润达	1		2015-11-15 19:57:33
3764	2004	华邦颖泰	1		2015-11-15 19:57:33
3765	2003	伟星股份	1		2015-11-15 19:57:33
3766	2002	鸿达兴业	1		2015-11-15 19:57:33
3767	2001	新和成	1		2015-11-15 19:57:33
3768	1896	豫能控股	1		2015-11-15 19:57:33
3769	1696	宗申动力	1		2015-11-15 19:57:33
3770	999	华润三九	1		2015-11-15 19:57:33
3772	998	中证TMT	2		2015-11-15 19:58:03
3773	998	隆平高科	1		2015-11-15 19:57:33
3775	997	新大陆	1		2015-11-15 19:57:33
3777	996	中国中期	1		2015-11-15 19:57:33
3778	995	皇台酒业	1		2015-11-15 19:57:33
3782	993	闽东电力	1		2015-11-15 19:57:33
3785	990	诚志股份	1		2015-11-15 19:57:33
3787	989	九芝堂	1		2015-11-15 19:57:33
3789	988	华工科技	1		2015-11-15 19:57:33
3791	987	广州友谊	1		2015-11-15 19:57:33
3795	985	大庆华科	1		2015-11-15 19:57:33
3797	983	西山煤电	1		2015-11-15 19:57:33
3800	982	中银绒业	1		2015-11-15 19:57:33
3801	981	银亿股份	1		2015-11-15 19:57:33
3803	980	金马股份	1		2015-11-15 19:57:33
3804	980	中证超大	2		2015-11-15 19:58:03
3805	979	中弘股份	1		2015-11-15 19:57:33
3807	978	医药100	2		2015-11-15 19:58:03
3808	978	桂林旅游	1		2015-11-15 19:57:33
3810	977	浪潮信息	1		2015-11-15 19:57:33
3812	976	春晖股份	1		2015-11-15 19:57:33
3813	975	银泰资源	1		2015-11-15 19:57:33
3814	975	钱江30	2		2015-11-15 19:58:03
3817	973	佛塑科技	1		2015-11-15 19:57:33
3818	972	300沪市	2		2015-11-15 19:58:03
3819	972	新中基	1		2015-11-15 19:57:33
3820	971	蓝鼎控股	1		2015-11-15 19:57:33
3823	970	中科三环	1		2015-11-15 19:57:33
3824	969	300非周	2		2015-11-15 19:58:03
3825	969	安泰科技	1		2015-11-15 19:57:33
3826	968	300周期	2		2015-11-15 19:58:03
3827	968	煤气化	1		2015-11-15 19:57:33
3828	967	基本600	2		2015-11-15 19:58:03
3829	967	上风高科	1		2015-11-15 19:57:33
3830	966	长源电力	1		2015-11-15 19:57:33
3831	966	基本400	2		2015-11-15 19:58:03
3832	965	天保基建	1		2015-11-15 19:57:33
3833	965	基本200	2		2015-11-15 19:58:03
3835	963	华东医药	1		2015-11-15 19:57:33
3836	963	中证下游	2		2015-11-15 19:58:03
3837	962	中证中游	2		2015-11-15 19:58:03
3838	962	东方钽业	1		2015-11-15 19:57:33
3839	961	中南建设	1		2015-11-15 19:57:33
3840	961	中证上游	2		2015-11-15 19:58:03
3841	960	锡业股份	1		2015-11-15 19:57:33
3842	960	中证龙头	2		2015-11-15 19:58:03
3843	959	银河99	2		2015-11-15 19:58:03
3844	959	首钢股份	1		2015-11-15 19:57:33
3845	958	东方能源	1		2015-11-15 19:57:33
3846	958	创业成长	2		2015-11-15 19:58:03
3847	957	300运输	2		2015-11-15 19:58:03
3848	957	中通客车	1		2015-11-15 19:57:33
3850	955	欣龙控股	1		2015-11-15 19:57:33
3853	953	河池化工	1		2015-11-15 19:57:33
3854	953	中证地企	2		2015-11-15 19:58:03
3855	952	广济药业	1		2015-11-15 19:57:33
3856	952	300地产	2		2015-11-15 19:58:03
3857	951	300银行	2		2015-11-15 19:58:03
3858	951	中国重汽	1		2015-11-15 19:57:33
3859	950	300基建	2		2015-11-15 19:58:03
3860	950	建峰化工	1		2015-11-15 19:57:33
3861	949	内地农业	2		2015-11-15 19:58:03
3862	949	新乡化纤	1		2015-11-15 19:57:33
3863	948	内地地产	2		2015-11-15 19:58:03
3864	948	南天信息	1		2015-11-15 19:57:33
3873	939	凯迪电力	1		2015-11-15 19:57:33
3874	939	民企200	2		2015-11-15 19:58:03
3875	938	中证民企	2		2015-11-15 19:58:03
3876	938	紫光股份	1		2015-11-15 19:57:33
3877	937	中证公用	2		2015-11-15 19:58:03
3878	937	冀中能源	1		2015-11-15 19:57:33
3879	936	中证电信	2		2015-11-15 19:58:03
3880	936	华西股份	1		2015-11-15 19:57:33
3881	935	四川双马	1		2015-11-15 19:57:33
3882	935	中证信息	2		2015-11-15 19:58:03
3884	933	神火股份	1		2015-11-15 19:57:33
3885	933	中证医药	2		2015-11-15 19:58:03
3886	932	中证消费	2		2015-11-15 19:58:03
3887	932	华菱钢铁	1		2015-11-15 19:57:33
3888	931	中关村	1		2015-11-15 19:57:33
3889	931	中证可选	2		2015-11-15 19:58:03
3890	930	中粮生化	1		2015-11-15 19:57:33
3891	930	中证工业	2		2015-11-15 19:58:03
3892	929	中证材料	2		2015-11-15 19:58:03
3893	929	兰州黄河	1		2015-11-15 19:57:33
3894	928	中钢国际	1		2015-11-15 19:57:33
3895	928	中证能源	2		2015-11-15 19:58:03
3896	927	央企100	2		2015-11-15 19:58:03
3897	927	一汽夏利	1		2015-11-15 19:57:33
3898	926	福星股份	1		2015-11-15 19:57:33
3899	926	中证央企	2		2015-11-15 19:58:03
3900	925	众合机电	1		2015-11-15 19:57:33
3901	925	基本面50	2		2015-11-15 19:58:03
3903	923	河北宣工	1		2015-11-15 19:57:33
3904	923	公司债	2		2015-11-15 19:58:03
3905	922	中证红利	2		2015-11-15 19:58:03
